epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,3.7669211120998063,0.17105519740073313,3.2910218889063056,0.20522396662243045,1
1,3.155443959129818,0.20990676988547072,3.0628780234943735,0.20740965542830583,2
2,2.933621937373899,0.21867058830449213,2.988088943741538,0.2090452963052165,3
3,2.8335182899880778,0.2237159908484579,2.9355646046725186,0.2086459699207005,4
4,2.7755318252341006,0.22725348685565408,2.919581965966658,0.21221921465951715,5
5,2.7363338339594585,0.22991464925592653,2.90303973718123,0.2124076325204529,6
6,2.709101096230142,0.2309148893373969,2.885403123768893,0.21570438783631632,7
7,2.6811168300144463,0.23465225945981505,2.8789007772098887,0.21206883493051867,8
8,2.6536411552036605,0.23864887704853407,2.8655014471574263,0.21272608072611413,9
9,2.62175316180823,0.2449372360850963,2.866896390914917,0.21130556208105433,9
10,2.5684495532492218,0.2549804884828132,2.839190721511841,0.22480339642436603,10
11,2.447735219631555,0.28100599397500303,2.785995114933361,0.23494723200974435,11
12,2.3476925832738598,0.3040705840235503,2.742130073634061,0.24449204588123988,12
13,2.273987973329338,0.321686606906383,2.7356577569788154,0.2559256283678531,13
14,2.209724335686829,0.33753105957214447,2.6935908794403076,0.2681148382397149,14
15,2.1484949611267954,0.3526671113564568,2.6481496312401513,0.27629385745920015,15
16,2.099639768665896,0.3652517265638018,2.6208325299349697,0.2825064154030387,16
17,2.045795267687449,0.379628850733584,2.581018556248058,0.2929602499714778,17
18,1.9827754714272239,0.3980536185352152,2.560439359058033,0.30427451154708585,18
19,1.9087382953735403,0.4234861597970358,2.5424892794002187,0.3156837873365093,19
20,1.8128579814070085,0.45328235277569134,2.4832610975612295,0.33013724512913806,20
21,1.7154214697064094,0.4825500320744563,2.3985777009617197,0.3491644247609785,21
22,1.625782485073672,0.5091382668526868,2.329958612268621,0.3646456608030601,22
23,1.544963237965291,0.5326994572137816,2.2611816796389492,0.3790684113335789,23
24,1.4678658046607906,0.5542739313991573,2.2384570837020874,0.39377804812114925,24
25,1.390140347169971,0.5769672710933127,2.112973289056258,0.4241426109972368,25
26,1.3172654868399094,0.5970755022597851,2.04173682494597,0.4461937851944766,26
27,1.2360202416547577,0.62033287919951,1.9134856408292598,0.4747623273374865,27
28,1.1617347572516414,0.6395574627925948,1.826245042410764,0.49997210190044555,28
29,1.086494040427854,0.6590652745597891,1.7511303695765408,0.5233877033571133,29
30,1.0265254136015172,0.6753692139436533,1.6663986010984941,0.5393508932757762,30
31,0.9797425910089274,0.688177837055233,1.579740898175673,0.5674929369797439,31
32,0.9424257313203239,0.698756911692838,1.5588215589523315,0.5710442061857927,32
33,0.9120736683416939,0.708214945232446,1.4908341006799177,0.5890586897666593,33
34,0.8849001771180953,0.7168484436941204,1.4606169895692305,0.5985295072853221,34
35,0.8609144867591139,0.7233007025984504,1.4240970719944348,0.6131838757773428,35
36,0.8371635217404897,0.7322020156301197,1.3939671516418457,0.6225695488310988,36
37,0.8168433160356551,0.7397447611713293,1.3428118228912354,0.6338135983921848,37
38,0.793787694304517,0.7482634997622765,1.3248289010741494,0.6432475703834863,38
39,0.7790440347550459,0.7528951958364584,1.3087780313058333,0.6451822787960252,39
40,0.76017045013696,0.7589027447168057,1.2653278437527744,0.65758145598263,40
41,0.7479029574893147,0.7637916921429999,1.2357765246521344,0.6665829759206864,41
42,0.7326225824462407,0.7692266566902799,1.2545492161404004,0.6647667960271946,41
43,0.7192111832199948,0.7739388604190305,1.2232704108411616,0.6698116190210972,42
44,0.7054134766806052,0.7783854255675561,1.2034890976819126,0.6779078669434206,43
45,0.6923901874246156,0.7826217250099786,1.1718845448710702,0.6899437715209096,44
46,0.6787378974067204,0.7873874474567526,1.1515059146014126,0.6892117963112298,45
47,0.6708509689947754,0.7899493271589137,1.1398615376515822,0.6979348458457505,46
48,0.6624645013138524,0.7937469613084644,1.1286111799153415,0.7045278833696488,47
49,0.6554534612143633,0.7955113987459865,1.1285349266095595,0.7009123492955754,48
50,0.6440461828512352,0.7991919521970728,1.1064645675095646,0.7091751335579612,49
51,0.6359785985374123,0.801843220684032,1.0890631675720215,0.7118257114071372,50
52,0.6300840301129258,0.8036440276711586,1.0511848574334925,0.722609874899671,51
53,0.6223119889892395,0.8061152815500117,1.0586378249255093,0.7233308375941724,51
54,0.618748663220152,0.8067332430195222,1.0370121814987876,0.7283033012822805,52
55,0.6109488157628944,0.8092888089700176,1.0342988642779263,0.7270070159552532,53
56,0.6043873049484927,0.8120892411353372,1.0227786058729345,0.7327240227156061,54
57,0.5997381391288077,0.8131530015376179,1.0082617293704639,0.7347939118146481,55
58,0.5933867056517004,0.8149208096229958,1.0013439844955097,0.7383691832622507,56
59,0.5890161842363367,0.8165526491724681,0.9906958097761328,0.7418250387538958,57
60,0.5805775466954933,0.8188611640670901,0.9823880900036205,0.7417446641394261,58
61,0.5782018602916756,0.8194083388622184,0.9609021923758767,0.7472079119971444,59
62,0.5718944477585127,0.821837703352774,0.9662288129329681,0.7501554265651581,59
63,0.5684306131321202,0.8232387146127936,0.9484642364762046,0.7528705903197174,60
64,0.5636919933158783,0.8240258481493421,0.944236083464189,0.7533195267586003,61
65,0.5616773226351108,0.8246484546938431,0.9237817065282301,0.7607594440860415,62
66,0.5556907067985927,0.8268127200427563,0.9292118766091086,0.7610982190227343,62
67,0.5517677320726535,0.8280983693551817,0.9311448200182482,0.7641942750141449,62
68,0.5465385293265355,0.8295839137109805,0.9179316867481578,0.7613821221348259,63
69,0.5431152198265593,0.8305646371431722,0.9280535443262621,0.7631529411947278,63
70,0.5391583436042531,0.8323218228984838,0.9169599955732172,0.7617345325368322,64
71,0.5353344760669034,0.8333714854950017,0.9044571708549153,0.7665792902925923,65
72,0.5317555744692964,0.8343532516737022,0.8905851190740411,0.7723999489442861,66
73,0.5298522352967827,0.8350607754662206,0.9036514163017273,0.7681046295621229,66
74,0.5268833140872968,0.835722923404203,0.8986036885868419,0.767978405710295,66
75,0.5225869673807462,0.8368481947785918,0.8938882703130896,0.7719156577970444,66
