epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,1.7570767703228094,0.5779892077863251,1.4997672221877358,0.5236493705777931,1
1,1.0466412246533978,0.6874804147848763,1.3747750195589932,0.5539311357586432,2
2,0.9539563620070037,0.7014931957317146,1.2474635351787915,0.5826979948931255,3
3,0.902168512548836,0.7094832574650101,1.2418971007520503,0.584799680075454,4
4,0.8673963679662086,0.7151902593747138,1.189458960836584,0.5965573208521593,5
5,0.8383475425517375,0.7206794468350968,1.154189651662653,0.6082802379587535,6
6,0.8066481635051158,0.7283909533920352,1.1098872748288242,0.6178865844736116,7
7,0.7825641587095441,0.7336846946900242,1.1476793018254368,0.6098133241055317,7
8,0.7617320453118706,0.7387050307804616,1.073337652466514,0.6257459761100581,8
9,0.7441876137031699,0.7437350640562972,1.0772043520754033,0.6270588388834953,8
10,0.7281963209754198,0.7476804265530613,1.0592991709709167,0.6331908165330219,9
11,0.7142469818555266,0.7518781272055352,1.0622008497064763,0.6361671601084125,9
12,0.7024928382494028,0.7557327865849727,1.0327331938526847,0.6424685121910797,10
13,0.6912350512491491,0.7597088067361182,1.056696905331178,0.635931508272621,10
14,0.6811859850000149,0.7635827939987665,1.0301847837188027,0.6458698942043843,11
15,0.6716972095684163,0.7670708553968171,1.0246332341974431,0.6489667426132277,12
16,0.661481541691677,0.7709224462659101,1.0048737823963165,0.6523801167693075,13
17,0.6520643397322241,0.7753405967088273,1.006053856827996,0.6534223127779316,13
18,0.6436339081049375,0.7787083868192908,0.995500618761236,0.6562980260881813,14
19,0.6349564742673937,0.7830521492565984,0.9901886067607186,0.6620910961136798,15
20,0.6247018612985137,0.7877077468409818,1.0329714146527378,0.6518501067687903,15
21,0.6126318099568271,0.7935382867766413,1.0051054548133502,0.6574729111127138,15
22,0.6021813116903779,0.7986969359000807,0.9757045778361234,0.6657412266531607,16
23,0.5906632812517993,0.8043047265218284,0.973697461865165,0.6690820752316907,17
24,0.578969913935784,0.8093767256534055,0.9939002692699432,0.6644125992479332,17
25,0.5708108571953879,0.8127345174656148,0.9540573358535767,0.6749543440757901,18
26,0.5630788425843057,0.8154544727957683,0.9730513664809141,0.6718782005249255,18
27,0.5559287757754939,0.8181418087964225,0.9511247764934193,0.6803721385107325,19
28,0.5499877304503276,0.8202759892043902,0.9481133683161302,0.6806906129545006,20
29,0.5444122315679979,0.8218767129674492,0.9639509347352114,0.677666547967427,20
30,0.5388712088607801,0.8238970378685659,0.9446627741510217,0.6834036258614412,21
31,0.5340521013552697,0.8254459709012827,0.9663699486038901,0.6798092676384928,21
32,0.5289121014074027,0.8273969245699371,0.9382764101028442,0.6874434234721609,22
33,0.524689120708567,0.8288240027135688,0.947255711663853,0.6835825188154986,22
34,0.5197161222915093,0.8308212840436018,0.9381286935372786,0.6858840533502618,23
35,0.5152923473976488,0.8322390105978635,0.9391480955210599,0.6901130423803999,23
36,0.5104808512416957,0.8339091514187537,0.9271084855903279,0.6912134235282679,24
37,0.5068276512275225,0.8350311837467399,0.9251707169142637,0.6928479853482866,25
38,0.5024891124070202,0.8362003494783828,0.9198694743893363,0.6953149205976096,26
39,0.4991969291382752,0.8374762446289868,0.932521023533561,0.6922146450756828,26
40,0.4960466831360223,0.8382161372504375,0.9389615763317455,0.6939218826206117,26
41,0.49265859323341277,0.8397280509529333,0.9136532355438579,0.6961404083109146,27
42,0.4888228766402904,0.8407584405978822,0.9025235230272467,0.7006903843606693,28
43,0.48659466414059005,0.8413251590215136,0.9204710098830137,0.6955707216395106,28
44,0.48348043723539874,0.8423821949507782,0.9212117113850333,0.7009185404642073,28
45,0.4799299648041177,0.8436195650497119,0.8949528607455167,0.7020974201389906,29
46,0.47750529575307005,0.8443595525218173,0.9164299097928134,0.699782944945068,29
47,0.47543203590460137,0.8449519349445734,0.9110024977814067,0.7026639142563803,29
48,0.4720552664371543,0.8460860066248995,0.9274067607792941,0.6997897025335714,29
49,0.4694067445770545,0.8470110832898369,0.8972510180690072,0.7084204309452806,29
50,0.4666761765655891,0.8476857390592335,0.8887214660644531,0.7072762608126386,30
51,0.46437528673207984,0.8484291969486558,0.9152957986701619,0.7020737877432937,30
52,0.46222052427957644,0.8490110562945306,0.9127682203596289,0.7039428043358371,30
53,0.45897640530690936,0.8502774367377393,0.8995905816555023,0.7096916522057324,30
54,0.45737162774259393,0.8506244546121309,0.9003649381074038,0.7058368222888284,30
55,0.4548298509513534,0.8513999163810346,0.9109499698335474,0.7022453728518374,30
56,0.4525166408479929,0.8521225447294485,0.9110981144688346,0.7075380086802415,30
57,0.45003642819144507,0.8528455974500517,0.938566579060121,0.7055527403547612,30
58,0.4468015279001069,0.853785303976929,0.9149098531766371,0.7056669882457649,30
59,0.44475792938808223,0.8542820013397935,0.9109473038803447,0.7079709291218972,30
60,0.44270437183960837,0.8551113567969856,0.9115139164707877,0.7081340571468826,30
61,0.4409989457494399,0.8556650608065155,0.9118367270989851,0.7073343861340159,30
62,0.43806356007607067,0.8563926147870861,0.9174390028823506,0.7058639092548485,30
63,0.43592939654917906,0.8570341973694952,0.9165413677692413,0.7073650379849383,30
64,0.43326689417938835,0.8579831920394417,0.9265894266692075,0.7035565290130046,30
65,0.4313833980883374,0.8584343358671934,0.9165646000341936,0.705253904682995,30
66,0.42915127708817835,0.8589458675798544,0.9191692092201926,0.7090117871636947,30
67,0.42760114430563323,0.8597173082824532,0.9131157560782,0.7095810321068756,30
68,0.4253588317291201,0.8601362854841841,0.9127495911988345,0.7082415353176891,30
69,0.42361034992219654,0.8605623129334546,0.9359445815736597,0.7076951666522695,30
70,0.4215214940532403,0.8612473801167575,0.9237411889162931,0.7067182865212257,30
71,0.41862833377223074,0.8621151462917765,0.9288775975053961,0.7092894572510676,30
72,0.41634418824320185,0.8629160878096366,0.9423581659793854,0.704447097683298,30
73,0.4143679339828458,0.8634646817250549,0.9288864677602594,0.7083629721037561,30
74,0.4127649320848606,0.8636880334680747,0.9349772821773182,0.7070159488087578,30
75,0.41062838810385804,0.8645436321394406,0.9490276277065277,0.7072460839403832,30
76,0.40835246919154305,0.8651319942366538,0.9223647334358909,0.7095005257443251,30
77,0.4060868599913746,0.8657774679740371,0.9289163920012388,0.7079319027839147,30
78,0.40406551775658317,0.8662733261912616,0.9416644844141874,0.7061965103577694,30
79,0.40177319706201964,0.867000936643392,0.9363487281582572,0.7110645438366554,30
80,0.4006495323434702,0.8672082015623671,0.9507059292359785,0.7054872911207084,30
81,0.3979476711762299,0.8683660318137199,0.9450084214860742,0.7053264683428282,30
82,0.39620550102067037,0.8686316760595091,0.9738453003493223,0.7003618775485004,30
83,0.394338331643754,0.8691237155630823,0.9519725414839658,0.7071011767455538,30
84,0.3920808924716701,0.869727289489531,0.9532986256209287,0.7033207682960835,30
85,0.3895384291535176,0.8705110818151065,0.9422620941292156,0.7078063691958285,30
86,0.38828876767927334,0.8710283282311956,0.9620241116393696,0.704614597714614,30
87,0.3855675467598295,0.8720705582349602,0.970856403762644,0.709097280908794,30
88,0.3834384867911887,0.8723411636445986,0.9792904311960394,0.7052352318563244,30
89,0.38233999685603187,0.8729240504232567,0.9624560068954121,0.7052187398406197,30
90,0.379169407982769,0.8735850616008026,0.971231070431796,0.7053088989058884,30
91,0.37683880755974947,0.8742604748854708,0.9847708967599001,0.7022912021991782,30
92,0.37552356735306375,0.8748722259734862,0.9966619231484153,0.70087374925693,30
93,0.37332822768397844,0.8754889295851607,0.9810073402794924,0.7007473087009264,30
94,0.3716620333352179,0.8757366498715912,0.9962475381114266,0.7016577313940675,30
95,0.3693212574894187,0.8764315615405427,1.0040600950067693,0.7027791866561848,30
96,0.3667169012397681,0.8772139906472888,0.9913226718252356,0.7032342573496697,30
97,0.3652268923167299,0.8776884367330828,1.000287714329633,0.7031939138503224,30
98,0.3627595114769289,0.8783925960451225,1.0025598027489402,0.7025499765426404,30
99,0.3609275971994596,0.8789873440315233,1.014536665244536,0.7001329354585251,30
