epoch,train_loss,train_acc,val_loss,val_acc,sav_version
0,1.4811614858476738,0.5380030489898332,1.370416321153716,0.5688715474977185,1
1,1.2408801908555784,0.6014570114283858,1.1580005039380292,0.6242712700607288,2
2,1.0984188925278815,0.6396376269593543,1.0712952674843195,0.6484991425670434,3
3,1.0249391269788408,0.6604924754763811,0.992000162601471,0.6696861496072265,4
4,0.9669090340534846,0.6778063487926838,0.9471780897125485,0.6836298595739471,5
5,0.921006924201522,0.6921516509991993,0.9169906722748373,0.6954943933123726,6
6,0.8741044952419766,0.7082406069274657,0.8611131099265391,0.7143952410292668,7
7,0.8246195533557942,0.7287159064189577,0.8147776159714526,0.7352888853458497,8
8,0.7771793598930041,0.7476129537721059,0.7821530556584907,0.7462227151704162,9
9,0.7459512522346095,0.759124002476895,0.7496813281079916,0.7594674345315297,10
10,0.7201036011702135,0.7685061396116608,0.7258056273141246,0.7676763178616249,11
11,0.700079995119258,0.7754303747544797,0.7154415017507207,0.7711429902185967,12
12,0.6845328238711023,0.7808722533406425,0.6942063486716878,0.7800522290309384,13
13,0.6684892058372498,0.7868508167779168,0.6795662363448481,0.7842174570168051,14
14,0.6572133720966807,0.7902642962710515,0.6745493455430654,0.7851602057558489,15
15,0.6454457216487642,0.7948003182761992,0.6590651694949218,0.7919811088596663,16
16,0.6353603584855272,0.7984716378703015,0.656922815000917,0.792066652366894,17
17,0.62420489126653,0.802154608912374,0.6432841015378321,0.7966716894563588,18
18,0.6160855496923129,0.8047483371556075,0.6449521307166167,0.7988820219384687,18
19,0.609198446101264,0.806757489738783,0.6319981893216531,0.8012091857135019,19
20,0.6020927966817429,0.8093308158712853,0.6264876292681131,0.8024477754544731,20
21,0.5976701554237751,0.8108863324962372,0.6205924361005543,0.8049825705556313,21
22,0.5895750166031353,0.8132306376286115,0.6184564532022777,0.805594194601906,22
23,0.5843931533004109,0.8150474517021115,0.6158217318414703,0.806380992434062,23
24,0.5805047386048133,0.8163600077007521,0.6109053121777032,0.8094886321245782,24
25,0.5747989226132632,0.8177021968578442,0.602957063537883,0.8109422952027706,25
26,0.5717970568686723,0.8188583632798506,0.6094667884543186,0.8096938721541979,25
27,0.5683014917988003,0.820114534987653,0.5959752860266393,0.8127831647317213,26
28,0.5627042291914685,0.8217105061056842,0.6011591307290896,0.8118001403738224,26
29,0.5590465265800033,0.8230337859625773,0.5929024407244105,0.8137242082056548,27
30,0.5529531870102673,0.8249051715443506,0.5994493246782483,0.8129697149787191,27
31,0.549266720713492,0.8259013258233984,0.5843683938811145,0.8174777959107357,28
32,0.5471750692644141,0.8265127288704924,0.5886364053553483,0.8162821029169544,28
33,0.5441761728833642,0.8274664739261681,0.5893693445470389,0.8160116843054196,28
34,0.5411860744615918,0.8283447507739445,0.5861753781480114,0.815119679292109,28
35,0.5361231931664965,0.8295080678788715,0.5856454839387278,0.8171496080504187,28
36,0.5345972078019067,0.830188084403161,0.5808292034808107,0.8181958146385914,29
37,0.5303299460494727,0.831278955459395,0.5826365175678974,0.8175717568710491,29
38,0.5292169133887479,0.8317089580510422,0.5753527599291539,0.8207308239606976,30
39,0.5249734726848833,0.8330954055660981,0.5828796648603725,0.8184531457807583,30
40,0.5201818746628991,0.8346211257296915,0.5776461211480494,0.8203393044723063,30
41,0.5180786436129557,0.8356235687424728,0.5804530256611156,0.8185981093403992,30
42,0.5159576097862763,0.8354923869169681,0.5780018555132422,0.8216206944318353,30
43,0.5143781839101984,0.8358204899179758,0.5812690674554645,0.8199270031690502,30
44,0.5106398793754348,0.8368871683489711,0.5753170806826569,0.8218805169363669,31
