epoch,train_loss,train_acc,val_loss,val_acc,sav_version
0,1.4251086104334447,0.5742116857810434,1.2253569284761985,0.6242771340258573,1
1,1.1071758196280714,0.6494586300677403,1.0334017743745187,0.6670514334385903,2
2,0.9781509083875438,0.6810405631823229,0.9402369267827883,0.6919036803293743,3
3,0.906042141075197,0.7020989108236689,0.8784074741085683,0.7111787749524741,4
4,0.8501628860961973,0.7215960973612363,0.8267519586668239,0.7308019350331948,5
5,0.7974453632245984,0.7429636381829071,0.7790224013600763,0.7507286589496869,6
6,0.7539599255380923,0.7588858196701254,0.7565497172864404,0.7572308920680072,7
7,0.7222002290712114,0.7703075623257066,0.7229457830819558,0.770173490316671,8
8,0.6933785608985967,0.7803223859152004,0.6957591444723249,0.7810749123107295,9
9,0.6744564186847001,0.7869232023790853,0.685112646128249,0.7838704430511795,10
10,0.6577831314582574,0.7921272899548657,0.6715366842709188,0.7901905266680262,11
11,0.6435079962538,0.7967845282112339,0.6494453324107673,0.7963550105854501,12
12,0.6309572785831334,0.8011529354495186,0.6454857268671351,0.7972853979800647,13
13,0.6217999094933794,0.8040800096664885,0.6322890366390934,0.8014107457729223,14
14,0.6116006376450522,0.8070958755654897,0.6290424941327628,0.803287556679886,15
15,0.603520259980047,0.8097852554172953,0.619184635872916,0.8065211763439525,16
16,0.5943230121020685,0.8126968689342262,0.614173418072265,0.809003137910179,17
17,0.5896008582491624,0.8143093714972207,0.6091519882829171,0.809793409077961,18
18,0.5821479917095419,0.8167184073227766,0.608719644584055,0.809581424298259,19
19,0.5758933147056061,0.818227959966666,0.6068331023135524,0.8099640021170963,20
20,0.5691799279237003,0.8204892794852873,0.6008213997825863,0.8122187491799856,21
21,0.5660234659779491,0.821332326760882,0.589878053646388,0.8148501866823664,22
22,0.5603757144197037,0.8233765225839752,0.5848913914340688,0.8172347354100133,23
23,0.5562123367268789,0.8244416499325721,0.5867926341107511,0.8182886809738639,23
24,0.5506474098942259,0.8262390515428206,0.5900303538390032,0.8158207228192466,23
25,0.5457739634864163,0.8278674475576614,0.5783264731445651,0.8201760797642269,24
26,0.5426902262199866,0.8286959114328372,0.5817060022372899,0.8175241657263284,24
27,0.5377214356080482,0.8298459974184208,0.5764661637816842,0.8201596675336654,25
28,0.534983617165371,0.8307028572225603,0.577683995323857,0.8202981193479508,25
29,0.5315338072350674,0.8313193763963649,0.5685817457324877,0.8220401466774991,26
30,0.5261760186600057,0.8334609618965526,0.5656855453656414,0.8237012181557142,27
31,0.5240476508085665,0.8335915715106047,0.5697777787531455,0.8242974837599535,27
32,0.5188330372370649,0.8351434311458664,0.5653639840563451,0.8229156850655853,28
33,0.5181205397961955,0.8356652316316939,0.5732860325828312,0.8217039250136311,28
34,0.5139721523120738,0.8365762081178582,0.563482393429974,0.8252512872786684,29
35,0.5117236286924597,0.8375270436123554,0.5632660583717617,0.824420123647297,30
36,0.508188656861322,0.838313061910415,0.5608125562508275,0.8256733602649938,31
37,0.504688568681217,0.8393930906481041,0.5638231617493892,0.8252326403133748,31
38,0.5013746268132276,0.8401351894186709,0.5662794343129857,0.8240568503515787,31
39,0.49849248143533864,0.840907026990569,0.5610970222339855,0.8259047788926448,31
40,0.4950961906462908,0.8419441349012399,0.5665788740858319,0.8249349386965563,31
41,0.4929041234155496,0.8428978621090396,0.5564810512807425,0.8273880190847653,32
42,0.4879934733178009,0.8439489547419577,0.5592496479003448,0.8270178766085079,32
43,0.48521945270007116,0.8446568023490082,0.5563807974415501,0.8283380326521848,33
44,0.4839628065168335,0.8451238420249069,0.5631883176058297,0.8248154042956594,33
45,0.4795441975588338,0.8461178697239697,0.5561556062243116,0.8280605578776744,34
46,0.47700997726959093,0.8471887685299685,0.5643971710223851,0.8259600280512632,34
47,0.4739097889578133,0.8478972394264187,0.5680741152660115,0.8259534342475682,34
48,0.47054964130123456,0.8487212719121168,0.5575152758186258,0.8284469608894577,34
49,0.4676933058717272,0.8495720515651255,0.5606315320753675,0.8276835797572623,34
50,0.4651654307060597,0.8499329209154272,0.5629993455968504,0.8257890350904409,34
51,0.4609705062288987,0.8511307481448633,0.5678806935004362,0.8242599157387285,34
52,0.4575721296792229,0.852383223539864,0.5603075167677534,0.8279687631158553,34
53,0.4568820579010144,0.8522578943161696,0.565902170585835,0.8265646955886538,34
54,0.45094214125552723,0.8537903799909601,0.5652947292083831,0.8266488736403493,34
55,0.44869910813868047,0.8546445850439192,0.5722731979578499,0.8236603281193886,34
56,0.4452951895759294,0.8554191222081,0.5727819464220776,0.8242314896123764,34
57,0.44342667752582776,0.8560205376226427,0.5704414562916192,0.8250209501893077,34
