epoch,train_loss,train_acc,val_loss,val_acc,sav_version
31,0.5964529226158272,0.807384097353926,0.6900180303674983,0.7813534663530449,27
32,0.5872330070260847,0.8105455991578976,0.6906835907322215,0.7803068436051205,27
33,0.5871949206122704,0.8102789581911624,0.6895885250465138,0.7815060848620488,28
34,0.5817379019174137,0.8118701936265496,0.6865673122678216,0.7831909695766985,29
35,0.5796114975031008,0.8134928397113756,0.6773441956033857,0.787319591704882,30
36,0.5704049627182254,0.8154452215001243,0.6875563096108399,0.7848197141259501,30
37,0.5688206416603766,0.8157190090515098,0.6897402555923763,0.7836980402221371,30
38,0.5688949190864437,0.816567044120562,0.6832766947079831,0.7884322746296801,30
39,0.5573906535184697,0.8195901426407395,0.6893332624059962,0.7843813111953746,30
40,0.5517655383076584,0.8211639135128221,0.6834826075185941,0.7871459507777148,30
41,0.5488558441727308,0.8218689839554332,0.6802267541331569,0.786639114000186,30
42,0.5416115855046532,0.8243732538995141,0.6758503179381213,0.7899387171385205,31
43,0.5387371782867009,0.8252847826934002,0.6869918782645323,0.7854106249789369,31
44,0.5386534211209468,0.8249276657646305,0.6870430232150349,0.7863900751001716,31
45,0.5349358999023311,0.8274291460097127,0.6836855343476994,0.7874997372549507,31
46,0.529985403517882,0.8278133306632093,0.6727529663269914,0.7902820092881649,32
47,0.5226325942301436,0.8297360848349002,0.680037822779708,0.7889911263818552,32
48,0.5170884748757408,0.8317394193298697,0.686623597590942,0.786818888075235,32
49,0.5168215704853074,0.8315918418835708,0.681348395746524,0.7901091339737575,32
50,0.5139855590371186,0.8321728138277315,0.6870720250400033,0.7881014471272717,32
51,0.515944284710445,0.8325614432062256,0.6947071332865813,0.7879141193784541,32
52,0.5064332114826692,0.8347681376845147,0.6843135680739335,0.7903472109296372,32
53,0.4989100077565302,0.8363728726580261,0.6824294714711783,0.7922810390916148,32
54,0.49854079995369704,0.8363543276076428,0.6868733572443639,0.788692997049803,32
55,0.5014357928055944,0.8367831540922583,0.6906023093565242,0.7912237808722989,32
56,0.49514807273813505,0.8388949589200579,0.6839201451521221,0.7911296600403894,32
57,0.4865896703381287,0.8401459764200858,0.6838286544863633,0.7917303071707976,32
58,0.4828671524791341,0.8414537472912782,0.6948296606071352,0.7888195394940533,32
59,0.4790455310752517,0.8423584290339183,0.6883096706679487,0.7922130615241756,32
60,0.4731691834304416,0.8444172272551341,0.7003654803582063,0.7881618170796956,32
61,0.4752924131850402,0.8431524958156855,0.6888771349285531,0.7904773064918128,32
62,0.47091044648305364,0.8442273058566383,0.6920718778306105,0.7919619336919521,32
63,0.46473369374217693,0.8463314663575093,0.7013774987046174,0.7902700742371319,32
64,0.46251348355098776,0.8471376880611652,0.7066651615570849,0.7879828111427127,32
65,0.45794625482930423,0.8487782003313372,0.7021490475089531,0.7892340375330842,32
66,0.4582597063560235,0.8482718616992923,0.6966288598972982,0.7913227532152299,32
67,0.453079768936885,0.8496150695992687,0.7070749710629306,0.7888957092182909,32
68,0.4471238549014455,0.851864367640315,0.7088293766412209,0.788900351967036,32
69,0.4451912561529561,0.852516103435469,0.7125963253064418,0.7892614398936416,32
70,0.4435738885938598,0.8522756156103548,0.7096676432241605,0.789814378742618,32
71,0.4446915236546805,0.8534085658086077,0.7335583419781032,0.7849795729124358,32
72,0.4352205528305811,0.855101694719037,0.7260815745263588,0.7845364010065466,32
73,0.4363537298090625,0.8544297262765602,0.7178590249592863,0.7877320758424484,32
74,0.4294999479201802,0.8573343968782896,0.7273872430164983,0.7868077394756726,32
75,0.42740078554080246,0.857275373618707,0.7153003671624529,0.7885221339805769,32
76,0.4312102537144694,0.8572375681169734,0.7251393332725434,0.7885647324515475,32
77,0.422609589307716,0.8585795561483996,0.720186254170936,0.7888066406612321,32
78,0.4169722557329295,0.8603076219412726,0.737763916648279,0.785159313829618,32
79,0.4122787827233735,0.8615490301423641,0.7295442968606949,0.7872830894791742,32
80,0.41513734976842737,0.8606392015288424,0.7317687815099251,0.7884704725258507,32
81,0.40517417766938085,0.8642682855507453,0.7715898636053866,0.7857688858938976,32
82,0.40981388707040695,0.862189357742968,0.7416130753718023,0.7866426328710722,32
83,0.40110398572787903,0.8649490668458462,0.7444337131235543,0.7864586693129965,32
84,0.4013845362814895,0.8649011131013544,0.7415696946889396,0.7857929841803032,32
85,0.3989008060868895,0.8656032728023342,0.7480269035720449,0.7862023848290652,32
86,0.3953824767581465,0.8665592846822232,0.7472867879459238,0.7858900680425599,32
87,0.3949527508399466,0.8680988677692673,0.7518072095442945,0.7841550195439132,32
88,0.38652406637475156,0.8686890957319358,0.7490611105687975,0.7877078215173174,32
89,0.3875940279773714,0.8688562490597022,0.752223534964201,0.7856370286053102,32
90,0.382787028948466,0.8705176044722458,0.759988105555219,0.7869443292553279,32
91,0.38063240709077373,0.8708564911969818,0.764389656660125,0.7871900778171195,32
92,0.37733014136095316,0.8722898061438331,0.7687244350750615,0.7834949669166174,32
93,0.37312238621607163,0.8734928529342724,0.7740481725827916,0.7802361140320075,32
94,0.36755925340153145,0.8752900759128455,0.7689905214732088,0.7848225033317815,32
95,0.3675199044443536,0.8751012147283989,0.762448606880631,0.7838091473566231,32
96,0.36742235408409646,0.8748681433651007,0.7781416151936599,0.7812507359634234,32
97,0.36054844334721564,0.8771259357725735,0.7715796771950609,0.7848704981440405,32
98,0.36179133740237407,0.876830192265193,0.7801092103944989,0.7827542940920865,32
99,0.3561747169154778,0.8783770637442866,0.784652075312269,0.7817970074333834,32
