epoch,train_loss,train_acc,val_loss,val_acc,sav_version
0,1.4419355423042648,0.5651013947516568,1.1338505906852212,0.6483202261487453,1
1,1.033913235000351,0.6709330221912263,0.9933229863174319,0.6795803069330436,2
2,0.9350136846826788,0.6940984128530087,0.9215871445306643,0.6960647074192865,3
3,0.8714108454161569,0.7111668223830676,0.8644851141088591,0.7130112077745598,4
4,0.8266312309393757,0.725029494369895,0.817089727661741,0.7272962125361428,5
5,0.785722749837135,0.7386501280924785,0.7824596294502574,0.7395920919908524,6
6,0.7453162903717735,0.7514348375816057,0.7572454178896476,0.7486902935858497,7
7,0.7131269944602983,0.7626610610068547,0.7332221831627718,0.7589940173187528,8
8,0.6846100546942469,0.7727344659609935,0.6934427005334163,0.771760037191146,9
9,0.663705853797626,0.7805683893079276,0.6725957616576999,0.7786858711549022,10
10,0.6391473808570912,0.789482895843485,0.6526254013063401,0.7885332179740645,11
11,0.6241551544713346,0.7969751907977471,0.6324749980855175,0.7965737035714904,12
12,0.5934163544065597,0.807433189780187,0.6209483984417803,0.7995488556897488,13
13,0.5821914082033592,0.8115700003623941,0.5982015699617506,0.8075645419503131,14
14,0.568840690035569,0.8164606784439894,0.5897478886007324,0.8120824284852615,15
15,0.5587035380238504,0.8199128241027192,0.5864371845102686,0.8137932036856333,16
16,0.5463147912566599,0.8244574341126232,0.5797726016814314,0.8159278356802455,17
17,0.5387714316643644,0.8270464372626276,0.5769386345476616,0.815501152260395,18
18,0.5264750748415266,0.8312987941540393,0.5524952496717296,0.8243510924171513,19
19,0.5208162741637543,0.8331012295075427,0.5531183741693422,0.8246271945494913,19
20,0.5134347318818695,0.8353358400245203,0.5434140291974301,0.827496082134245,20
21,0.5125676528926482,0.8373407661952816,0.5390726727411503,0.83019264642664,21
22,0.501688653054206,0.8391782621814884,0.5401032586970668,0.829271086654327,21
23,0.4932136650605683,0.8417930056582912,0.5373520174129741,0.8301767555080997,22
24,0.49292999803366366,0.8417698216939895,0.5249735450181435,0.8346410079276436,23
25,0.484394669271352,0.8446534599760119,0.5298719657805022,0.8327987417903588,23
26,0.480709613591694,0.8458736372363326,0.5187259063007325,0.8366656594898643,24
27,0.47557170476699084,0.8473890757219046,0.5219831752378171,0.8363056686414718,24
28,0.4694228240795303,0.8493136189175601,0.562228537978619,0.8328665173163614,24
29,0.4681651010847928,0.8510706707116168,0.518454511334577,0.8378846235438265,25
30,0.45933943411106604,0.8529798298816491,0.5155069355772236,0.837805666771445,26
31,0.4580852791536273,0.8530426117244155,0.5058592310923291,0.8413347056997376,27
32,0.4500922239728664,0.8555081542753957,0.5136116090135312,0.8383647487819391,27
33,0.44804189520185456,0.8558932023822807,0.5106568271367569,0.8394038835817736,27
34,0.4440663286860575,0.8573497275716536,0.5068715538565568,0.8416170147338178,27
35,0.4415602489390917,0.8579055256641108,0.5032721737942357,0.8428500524020611,28
36,0.43976685426344997,0.8585470174790147,0.503788614073607,0.843313356728123,28
37,0.44120859982805294,0.8589662641293399,0.5008152133719189,0.8435703353634613,29
38,0.43844853039634857,0.8597636963421946,0.5007770625273074,0.8428424431837725,30
39,0.4289044280127998,0.8615654098862336,0.5039670284338823,0.8431858342720131,30
40,0.42494923769120585,0.8630358088164924,0.5089834268520198,0.840778996875769,30
41,0.42080837997297443,0.8638848449417973,0.5090434816409284,0.8412172818122436,30
42,0.4231804905295895,0.8631139564381927,0.4996130782084202,0.8452652769373326,31
43,0.4193650837791593,0.8643341828245619,0.5022993609895856,0.844437391488886,31
44,0.4141457925697691,0.8661033733704607,0.505453613682056,0.8433946238787707,31
45,0.40932760844497307,0.8670582982910251,0.5074885303931912,0.8424349670593423,31
46,0.40808759978073733,0.8675444041872401,0.5022817440624312,0.8427093038627554,31
47,0.4095215616257567,0.8671474041245602,0.5026269511092366,0.8447369360979635,31
48,0.4056946857848711,0.8682227190108354,0.5066269800418944,0.8420158235570115,31
49,0.4020454990824586,0.8692827902846302,0.5022919405046411,0.8449837451333758,31
50,0.3993000967199342,0.8699546150294075,0.50621060047328,0.844307046779848,31
51,0.3984006493858862,0.8718509259497161,0.5051912856031591,0.8451515328789904,31
52,0.3933844353219396,0.8718159417777566,0.5036986298331125,0.8441882436077212,31
53,0.3957954117342045,0.8721541888717431,0.49816846032076934,0.843874773032668,32
54,0.3914603398034447,0.8721230820907615,0.5048655109612021,0.84443304495433,32
55,0.3875393453691351,0.8735234820797981,0.5117923045956244,0.8413098176391823,32
56,0.38303641639649866,0.8748288025380311,0.5107517535761585,0.8440866674178362,32
57,0.3818631073329271,0.8751193841923773,0.5080146771950984,0.8430039783534818,32
58,0.37641681764078766,0.8767342630027447,0.562553595604859,0.836531872549913,32
59,0.37590843548246644,0.8766235683448741,0.519951342891051,0.8403411187924179,32
