epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,0.7279948096352014,0.7818828824318068,0.25015134685917906,0.8193237470900692,1
1,0.2245293290381543,0.8245007791937093,0.21795801300751536,0.8192333575685139,2
2,0.201385209513338,0.8245313007871709,0.20513154589816143,0.8191960905270944,3
3,0.1898909755181848,0.8245588697152488,0.19162760251446775,0.8192408342612526,4
4,0.17872565436607216,0.8246579220028964,0.18553691176991713,0.8190553540271773,5
5,0.1733403213540016,0.8247305378117804,0.1813122830892864,0.8191664934869095,6
6,0.1693422439328411,0.8246010609033744,0.17777415372823413,0.8192435272854257,7
7,0.1657589431568893,0.8246233266583375,0.17314890544665487,0.8193065355796343,8
8,0.1620919637425601,0.8245980056885263,0.17183082731146562,0.8194618302959248,9
9,0.15760367576751794,0.8246120792267377,0.16490487173983925,0.8195244085154383,10
10,0.15333162952236265,0.8246792469201957,0.16181632405833193,0.8191780318121337,11
11,0.15259224374217598,0.8247203094797454,0.1608885411369173,0.8196300797930163,12
12,0.14750363202820047,0.8247208446279933,0.1552199271948714,0.8193272867246871,13
13,0.14426889407355883,0.8246090877458951,0.15289032310247422,0.8194352265469508,14
14,0.14272050860158184,0.8247023093133863,0.1518762797901505,0.8193956203801974,15
15,0.14096285857652363,0.8246616239279799,0.1531515578690328,0.8192545776944737,15
16,0.13825146060066615,0.8246661151475556,0.14603470054111983,0.8192685695932339,16
17,0.13481877324612518,0.8246990601683531,0.14615962787678366,0.819378422360764,16
18,0.13342044775248968,0.824645929342838,0.14489248489078724,0.8195436641404085,17
19,0.13198856244746007,0.8247291051837045,0.142192946217562,0.8194002339128804,18
20,0.13107187534459153,0.8247095706956558,0.14281568535064396,0.8191633413293431,18
21,0.12938005787413023,0.8246518118422439,0.15273085220863944,0.8190744757892051,18
22,0.12777248132124283,0.8247342789827052,0.1431268099891512,0.8193274628165187,18
