epoch,train_loss,train_acc,val_loss,val_acc,sav_version
0,1.334345419626487,0.6018638961767161,0.9902267962928832,0.6805622461898337,1
1,0.9274329833686352,0.6970736865399946,0.8858785430981418,0.7061230083791766,2
2,0.8557991690933704,0.7142710068495464,0.8477363415121093,0.7160078692121914,3
3,0.8046886690745229,0.7291107680164675,0.7950870804195329,0.7323924548903892,4
4,0.7660917256484951,0.7408462806896094,0.7539975923581386,0.7437124052551172,5
5,0.7282314190085519,0.7534284439907774,0.7216298807793715,0.7578680710102232,6
6,0.7119263525464032,0.7608057214045036,0.701999731185868,0.7633945961807961,7
7,0.6838048766710256,0.7697727279195022,0.6856706682152636,0.7706226061952515,8
8,0.6633266203366873,0.777736488739824,0.6698344290021836,0.7775330479983347,9
9,0.6459403909350696,0.7849002396068255,0.662238178525384,0.7824371303262394,10
10,0.6261609471811537,0.7929686912872094,0.631391969487423,0.7914347290030503,11
11,0.6132146895193217,0.7993438119038854,0.6171572414908822,0.7982401188007631,12
12,0.5924763625651075,0.8070385969979553,0.6100861538113571,0.8028852411232551,13
13,0.5790073872658245,0.812660149830127,0.6107523420194941,0.8080060407658196,13
14,0.5647217083983777,0.8181075372177194,0.5722823980755694,0.8176575263243129,14
15,0.5518133085286409,0.8233180579024124,0.5637521208740595,0.8200665378380391,15
16,0.5445752226927302,0.8258454608487846,0.564982841099341,0.8218071975636915,15
17,0.5303305166528414,0.8304589262519035,0.5496395218560076,0.8253756198158021,16
18,0.5249382106881393,0.8321448963605518,0.5548409725737384,0.8249499603565718,16
19,0.5195825598218985,0.8338770218385045,0.5413034635735309,0.8291729558393601,17
20,0.5102711820484777,0.8374934051550474,0.5428227668437432,0.8289981629503241,17
21,0.5039632001532275,0.8392456511282985,0.5367096018368803,0.8302373497221304,18
22,0.5007150661461709,0.8397111057149502,0.5395013648928619,0.8297411830801158,18
23,0.49856660393507857,0.8420409058941138,0.5291229706462912,0.8335748644033498,19
24,0.4895326817833018,0.8435686734309162,0.5254335137098793,0.8356605644474595,20
25,0.48554916755672084,0.8449985992027623,0.5309532314069628,0.8329225239719327,20
26,0.47811535804679517,0.8471589696318004,0.5184019077715911,0.8370524711526366,21
27,0.4812654646799753,0.8476684461311487,0.5175895810596586,0.8377317237142129,22
28,0.4733776556099193,0.8488172202212576,0.5177917676999813,0.8386346900802352,22
29,0.47112376456590077,0.849459348565523,0.5196333575084453,0.8363305449472349,22
30,0.466795272778785,0.8507689319866614,0.5070082094725661,0.8406748473562227,23
31,0.4573885164958866,0.8535713964420278,0.5145686788587119,0.8400449682490178,23
32,0.4557381081672614,0.8541861881986038,0.509193459012377,0.8408594748450938,23
33,0.45145612896273013,0.8553183859375464,0.5156401935524828,0.8381235594730482,23
34,0.4489231164975647,0.8562053033651844,0.5090137724801311,0.8416050111598465,23
35,0.44606196203906284,0.8570859041916038,0.5092374875437556,0.8417274869892457,23
36,0.444531120418718,0.8570859073194044,0.5059977835557592,0.8426274471197069,24
37,0.4387780373687284,0.8589480594449457,0.5058761931310488,0.8427448234445518,25
38,0.43685416370760977,0.85960190118883,0.5103694899227675,0.8417959542470682,25
39,0.43448810842084257,0.8600608558880067,0.49979580182024813,0.8443299064893471,26
40,0.43792827679007723,0.8606012713666942,0.4950255542758882,0.846625612525656,27
