epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,0.8280791396983186,0.7429175061305301,0.30088940545132287,0.769751612041314,1
1,0.2590242272493435,0.7769955649993936,0.2484327928800332,0.7690476670783849,2
2,0.22694785665524633,0.7764662609981703,0.23549535729383167,0.7686592274901596,3
3,0.21117134220593156,0.7760110276096417,0.22025061696767806,0.7684308393813039,4
4,0.2023047196324806,0.7759380566924232,0.20578464410806957,0.768734111547525,5
5,0.19217492099742442,0.7756638901504745,0.20118286844931152,0.7684726273593037,6
6,0.18704527611272376,0.775625189543121,0.19400995656063683,0.7678973299146846,7
7,0.1790900274675492,0.775493425684439,0.18800767173892574,0.767939388886713,8
8,0.17434923715933023,0.7755505861711295,0.1804620529475965,0.7682306685123613,9
9,0.17053962849211274,0.7754047851857864,0.1759175798610637,0.7685580871443884,10
10,0.16657483565528491,0.7753559927577455,0.17313090194212763,0.7683844087509747,11
11,0.16041716365960607,0.7753587150590264,0.17100082926060023,0.7679310390547618,12
12,0.15652331020574123,0.7754570769995484,0.16557838595227192,0.7681657995782053,13
13,0.15525541066774848,0.7753926362564868,0.16279749227197546,0.7680814092691896,14
14,0.15387314917922718,0.7753568477352484,0.1619882912227982,0.7683794257460674,15
15,0.1484532965379849,0.7752234030623051,0.1556707797081847,0.7681743730471595,16
16,0.14591249031455894,0.775339174153983,0.1570786940424066,0.768016367899276,16
17,0.14398209385094587,0.7753872445709518,0.15321947900872482,0.7676522969167963,17
18,0.14175749721757153,0.7753331399215954,0.15636714430231796,0.7675888331356607,17
19,0.1399118580490525,0.7752724963204366,0.14772445277163856,0.7679471803942712,18
20,0.1399023474090629,0.7752040030646419,0.1514087884833938,0.7681484849735628,18
21,0.13737504222152525,0.7751082947441207,0.14874711726841175,0.7683441028069956,18
22,0.1372316447527785,0.7750672162181235,0.1462712840030068,0.7681662017575768,19
23,0.13190152144048647,0.7751208573372692,0.14393071689103779,0.7676227419099226,20
24,0.1312651466905025,0.7750907855716346,0.14249754438274784,0.7678550954655725,21
